1,0.031914894,0.06,0.064516129,0,0.044776119,0.1875,0.01529052,0.065934066,0.088235294,0.043902439,0,0.022988506,0,0.166666667,0.230769231,0.086538462,0.01529052,0,0.021276596,0.017964072,0,0,0,0.04109589,0,0.038461538,0.265625,0,0.047619048,0.064516129,0.25,0,0.048780488,0,0,0,0.1,0.025316456,0,0.022988506,0.038461538,0,0,0,0,0.115384615,0,0.064516129,0,0,0,0,0.016393443,0,0,0,0,0,0,0,0,0,0.065789474,0,0.178571429,0,0,0.047058824,0,0,0.017751479,0,0.349514563,0,0.023076923,0,0,0.038461538,0.092783505,0.018867925,0.204545455,0,0.064516129,0,0,0.052083333,0,0,0.038461538,0,0.063157895,0,0,0,0,0,0,0,0.073569482,0,0.5,0.023809524,0.197368421,0.023809524,0.038461538,0,0,0.336170213,0,0.178571429,0.021276596,0.234782609,0,0.035294118,0.025316456,0.044334975,0,0,0,0,0.04950495,0,0.065789474,0,0.057471264,0,0,0.166666667,0.058823529,0,0,0.063829787,0,0.085106383,0.018867925,0.034090909,0,0.05800464,0.035294118,0,0,0,0.02247191,0,0,0,0,0,0,0.042253521,0,0.018292683,0,0.017241379,0,0.018867925,0,0,0.141216992,0,0.021276596,0,0.015673981,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079646018,0,0.01529052,0,0,0,0.202247191,0.014705882,0,0.018292683,0,0,0,0.329268293,0,0.038461538,0.057142857,0,0.170454545,0,0,0,0.030612245,0.021505376,0,0,0,0,0,0,0,0.017964072,0,0,0.167701863,0,0.038461538
0.031914894,1,0.081632653,0.032967033,0,0.076142132,0.026595745,0.210031348,0.033707865,0.04,0.024875622,0,0.105882353,0,0.068181818,0.034782609,0.039215686,0.210031348,0,0.097826087,0.09202454,0,0,0,0.025210084,0,0.157894737,0.290322581,0,0.027027027,0.032967033,0.031914894,0,0.20661157,0,0,0,0.045454545,0.116883117,0,0.105882353,0.157894737,0,0,0,0,0,0,0.032967033,0,0,0,0,0.217877095,0,0,0,0,0,0,0,0,0,0.243243243,0,0.073170732,0,0,0.138554217,0,0,0.090909091,0,0.074257426,0,0.09375,0,0,0.157894737,0.094736842,0.096774194,0.029069767,0,0.032967033,0,0,0.191489362,0,0,0.289473684,0,0.032258065,0,0,0,0,0,0,0,0.044568245,0,0.031914894,0.109756098,0.081081081,0.109756098,0.157894737,0,0,0.121212121,0,0.073170732,0.097826087,0.03539823,0,0,0.116883117,0.075376884,0,0,0,0,0.161616162,0,0.486486486,0,0.188235294,0,0,0,0.22,0,0,0.032608696,0,0.260869565,0.096774194,0.139534884,0,0,0,0,0,0,0.103448276,0,0,0,0,0,0,0.025936599,0,0.09375,0,0.088235294,0,0.096774194,0,0,0.112280702,0,0.097826087,0,0.08681672,0,0,0,0.031914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036036036,0,0.084639498,0,0,0,0,0.075,0,0.09375,0,0,0,0,0,0.157894737,0.087378641,0,0.069767442,0,0,0,0.125,0.098901099,0,0,0,0,0,0,0,0.239263804,0,0,0,0,0.289473684
0.06,0.081632653,1,0.18556701,0,0.330143541,0.045,0.067055394,0.063157895,0.254716981,0.126760563,0,0.252747253,0,0.159574468,0.074380165,0.194444444,0.067055394,0,0.051020408,0.04,0,0.225,0,0.118110236,0,0.097560976,0.25,0,0.045685279,0.06185567,0.06,0,0.118110236,0,0,0,0.670212766,0.060240964,0,0.252747253,0.463414634,0.044444444,0,0,0,0,0,0.18556701,0,0,0,0,0.078534031,0,0,0,0,0,0,0,0,0,0.175,0,0.170454545,0,0,0.06741573,0,0,0.039548023,0,0.322429907,0,0.059701493,0,0,0.097560976,0.227722772,0.377245509,0.048913043,0,0.06185567,0,0,0.14,0,0,0.097560976,0,0.060606061,0,0,0,0.03030303,0,0,0,0.031331593,0,0.06,0.056818182,0.1875,0.056818182,0.097560976,0,0,0.106995885,0,0.511363636,0.051020408,0.075630252,0,0,0.56626506,0.327014218,0,0,0,0,0.323809524,0,0.175,0,0.065934066,0.025104603,0,0,0.103773585,0,0,0.06122449,0,0.102040816,0.041916168,0.086956522,0,0,0,0,0,0,0.053763441,0,0,0,0,0,0,0.040431267,0,0.040697674,0,0.038461538,0,0.041916168,0,0,0.090808416,0,0.051020408,0,0.28358209,0,0,0,0.06,0,0,0,0,0,0,0.059405941,0.394736842,0,0,0,0,0,0.076923077,0,0.032069971,0,0,0,0,0.033018868,0,0.040697674,0,0,0,0,0,0.097560976,0.19266055,0,0.163043478,0,0,0,0.078431373,0.051546392,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0.097560976
0.064516129,0.032967033,0.18556701,1,0,0.046153846,0.048387097,0.015873016,0.068181818,0.272727273,0.316582915,0,0.023809524,0,0.172413793,0.078947368,0.445544554,0.015873016,0,0.021978022,0.01863354,0,0.082191781,0,0.297450425,0,0.04,0.278688525,0,0.049180328,0.066666667,0.064516129,0,0.05,0,0,0,0.310344828,0.026315789,0,0.023809524,0.04,0.144578313,0,0,0,0,0,0.2,0,0,0,0,0.016949153,0,0,0,0,0,0,0,0,0,0.068493151,0,0.185185185,0,0,0.048780488,0,0,0.018404908,0,0.045,0,0.023622047,0,0,0.04,0.095744681,0.019607843,0.052941176,0,0.066666667,0,0,0.053763441,0,0,0.04,0,0.065217391,0,0,0,0.097826087,0,0,0,0.033802817,0,0.064516129,0.024691358,0.205479452,0.024691358,0.04,0,0,0.069868996,0,0.555555556,0.021978022,0.080357143,0,0,0.026315789,0.045685279,0,0,0,0,0.030612245,0,0.068493151,0,0.035714286,0.08,0,0,0.060606061,0,0,0.065934066,0,0.054945055,0.019607843,0.035294118,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0.043731778,0,0.018987342,0,0.017857143,0,0.019607843,0,0,0.049586777,0,0.021978022,0,0.016286645,0,0,0,0.064516129,0,0,0,0,0,0,0.117021277,0.144927536,0,0,0,0,0,0.081818182,0,0.015873016,0,0,0,0,0.015151515,0,0.018987342,0,0,0,0,0,0.04,0.411764706,0,0.176470588,0,0,0,0.031578947,0.022222222,0,0,0,0,0,0,0,0.01863354,0,0,0,0,0.04
0,0,0,0,1,0,0,0,0,0,0,0,0,0.119047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0.022140221,0,0,0,0,0,0,0,0,0,0,0.085714286,0,0.068181818,0,0.098901099,0.127659574,0.204545455,0,0,0.094736842,0,0.12244898,0,0,0.113744076,0,0,0.113744076,0,0.065934066,0,0,0.115384615,0,0,0,0.015544041,0,0,0,0.302816901,0,0,0,0,0,0,0,0,0,0,0.027777778,0.024193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0.015625,0,0,0.064516129,0.023166023,0,0,0.056603774,0,0,0.092783505,0,0,0,0.088235294,0,0,0,0,0,0,0,0.015686275,0,0,0,0,0,0.056603774,0.067164179,0,0,0.02,0,0,0.092783505,0,0,0,0.01980198,0,0,0,0,0,0,0,0,0.013297872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0,0,0,0,0,0,0,0.082568807,0,0.176470588,0,0,0.1,0,0,0,0,0,0.038095238,0.108352144,0,0.010964912,0,0.013297872,0,0,0,0,0,0,0,0,0.15,0,0,0.057142857,0.027272727,0,0.016293279,0,0.077586207,0,0,0.068181818,0,0,0,0,0,0.077586207,0
0.044776119,0.076142132,0.330143541,0.046153846,0,1,0.029850746,0.060869565,0.67539267,0.070422535,0.028037383,0,0.245901639,0,0.142857143,0.061728395,0.069124424,0.060869565,0,0.045685279,0.034090909,0,0,0,0.023498695,0,0.090909091,0.240875912,0,0.03030303,0.046153846,0.044776119,0,0.105882353,0,0,0,0.079365079,0.053892216,0,0.245901639,0.454545455,0,0,0,0,0,0,0.046153846,0,0,0,0,0.072916667,0,0,0,0,0,0,0,0,0,0.167701863,0,0.152542373,0,0,0.05027933,0,0,0.033707865,0,0.306976744,0,0.055762082,0,0,0.090909091,0.21182266,0.369047619,0.032432432,0,0.046153846,0,0,0.134328358,0,0,0.090909091,0,0.045226131,0,0,0,0,0,0,0,0.025974026,0,0.044776119,0.050847458,0.167701863,0.050847458,0.090909091,0,0,0.094262295,0,0.152542373,0.045685279,0.062761506,0,0,0.556886228,0.311320755,0,0,0,0,0.317535545,0,0.167701863,0,0.06010929,0,0,0,0.089201878,0,0.114832536,0.045685279,0,0.096446701,0.035714286,0.081081081,0,0,0,0,0,0,0.048128342,0,0,0,0,0,0,0.345844504,0,0.034682081,0,0.032786885,0,0.035714286,0,0,0.077177508,0,0.045685279,0,0.275964392,0,0,0,0.044776119,0,0,0,0,0.145454545,0,0,0,0,0,0,0,0,0.063829787,0,0.026086957,0,0,0,0,0.028169014,0,0.034682081,0,0,0,0,0,0.090909091,0.068493151,0,0.145945946,0,0.130232558,0,0.073170732,0.046153846,0,0.19047619,0,0,0,0,0,0.079545455,0,0,0,0,0.090909091
0.1875,0.026595745,0.045,0.048387097,0,0.029850746,1,0.009174312,0.049450549,0.073529412,0.029268293,0,0.017241379,0,0.15,0.316239316,0.072115385,0.009174312,0,0.015957447,0.011976048,0,0,0,0.024657534,0,0.032051282,0.2578125,0,0.031746032,0.048387097,0.1875,0,0.036585366,0,0,0,0.083333333,0.018987342,0,0.017241379,0.032051282,0,0,0,0,0.224358974,0,0.048387097,0,0,0,0,0.010928962,0,0,0,0,0,0,0,0,0,0.059210526,0,0.160714286,0,0,0.029411765,0,0,0.01183432,0,0.116504854,0,0.019230769,0,0,0.032051282,0.077319588,0.012578616,0.545454545,0,0.048387097,0,0,0.046875,0,0,0.032051282,0,0.047368421,0,0,0,0,0,0,0,0.084468665,0,0.1875,0.017857143,0.177631579,0.017857143,0.032051282,0,0,0.131914894,0,0.160714286,0.015957447,0.182608696,0,0.029411765,0.018987342,0.02955665,0,0,0,0,0.03960396,0,0.059210526,0,0.045977011,0,0,0.25,0.044117647,0,0,0.04787234,0,0.074468085,0.012578616,0.028409091,0,0.062645012,0.029411765,0,0,0,0.016853933,0,0,0,0,0,0,0.025352113,0,0.012195122,0,0.011494253,0,0.012578616,0,0,0.292766935,0,0.015957447,0,0.009404389,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066371681,0,0.009174312,0,0,0,0.084269663,0.009803922,0,0.012195122,0,0,0,0.152439024,0,0.032051282,0.042857143,0,0.153409091,0,0,0,0.025510204,0.016129032,0,0,0,0,0,0,0,0.011976048,0,0,0.062111801,0,0.032051282
0.01529052,0.210031348,0.067055394,0.015873016,0,0.060869565,0.009174312,1,0.016286645,0.025641026,0.008498584,0,0.120274914,0,0.056105611,0.02189781,0.025069638,0.17037037,0,0.047021944,0.032490975,0,0,0,0.006493506,0,0.105882353,0.326633166,0,0.009345794,0.015873016,0.01529052,0,0.264367816,0,0,0,0.02970297,0.057915058,0,0.120274914,0.247058824,0,0,0,0,0,0,0.015873016,0,0,0,0,0.378640777,0,0,0,0,0,0,0,0,0,0.206477733,0,0.0609319,0,0,0.067137809,0,0,0.03202847,0,0.05915493,0,0.058315335,0,0,0.105882353,0.081570997,0.08045977,0.010169492,0,0.015873016,0,0,0.155963303,0,0,0.239215686,0,0.015479876,0,0,0,0,0,0,0,0.029032258,0,0.01529052,0.053763441,0.068825911,0.053763441,0.105882353,0,0,0.084745763,0,0.0609319,0.047021944,0.022332506,0,0,0.135135135,0.06017192,0,0,0,0,0.141210375,0,0.473684211,0,0.127147766,0,0,0,0.173789174,0,0,0.015673981,0,0.21630094,0.034482759,0.091525424,0,0,0,0,0,0,0.050167224,0,0,0,0,0,0,0.006711409,0,0.033210332,0,0.030927835,0,0.034482759,0,0,0.071334214,0,0.047021944,0,0.053435115,0,0,0,0.01529052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02278481,0,0.022222222,0,0,0,0,0.025641026,0,0.033210332,0,0,0,0,0,0.105882353,0.041322314,0,0.057627119,0,0,0,0.080597015,0.047619048,0,0,0,0,0,0,0,0.249097473,0,0,0,0,0.239215686
0.065934066,0.033707865,0.063157895,0.068181818,0,0.67539267,0.049450549,0.016286645,1,0.092783505,0.046153846,0,0.024390244,0,0.176470588,0.080357143,0.090909091,0.016286645,0,0.02247191,0.01910828,0,0,0,0.043478261,0,0.04109589,0.288135593,0,0.05027933,0.068181818,0.065934066,0,0.050847458,0,0,0,0.105882353,0.027027027,0,0.024390244,0.04109589,0,0,0,0,0,0,0.068181818,0,0,0,0,0.01734104,0,0,0,0,0,0,0,0,0,0.070422535,0,0.189873418,0,0,0.05,0,0,0.018867925,0,0.045918367,0,0.024,0,0,0.04109589,0.097826087,0.020134228,0.054216867,0,0.068181818,0,0,0.054945055,0,0,0.04109589,0,0.066666667,0,0,0,0,0,0,0,0.034582133,0,0.065934066,0.025316456,0.211267606,0.025316456,0.04109589,0,0,0.071111111,0,0.189873418,0.02247191,0.081818182,0,0,0.027027027,0.046632124,0,0,0,0,0.03125,0,0.070422535,0,0.036585366,0,0,0,0.06185567,0,0.189473684,0.06741573,0,0.056179775,0.020134228,0.036144578,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0.641791045,0,0.019480519,0,0.018292683,0,0.020134228,0,0,0.050541516,0,0.02247191,0,0.016722408,0,0,0,0.065934066,0,0,0,0,0.246575342,0,0,0,0,0,0,0,0,0.083333333,0,0.016286645,0,0,0,0,0.015463918,0,0.019480519,0,0,0,0,0,0.04109589,0.06,0,0.180722892,0,0.204081633,0,0.032258065,0.022727273,0,0.282352941,0,0,0,0,0,0.01910828,0,0,0,0,0.04109589
0.088235294,0.04,0.254716981,0.272727273,0,0.070422535,0.073529412,0.025641026,0.092783505,1,0.207373272,0,0.032258065,0,0.1875,0.292682927,0.272727273,0.025641026,0,0.03,0.027932961,0,0.097560976,0,0.208226221,0,0.047619048,0.257142857,0,0.074626866,0.090909091,0.088235294,0,0.069767442,0,0,0,0.375,0.035294118,0,0.032258065,0.047619048,0.065217391,0,0.08988764,0,0,0,0.272727273,0,0,0,0,0.025641026,0,0,0,0,0,0,0.130434783,0,0,0.073170732,0,0.2,0,0,0.076923077,0,0,0.027624309,0,0.068807339,0,0.029411765,0,0,0.047619048,0.116504854,0.029239766,0.079787234,0,0.090909091,0,0,0.058823529,0,0,0.047619048,0,0.089108911,0,0,0,0.04950495,0,0,0,0.092071611,0,0.088235294,0.033333333,0.219512195,0.033333333,0.047619048,0,0,0.089068826,0,0.6,0.03,0.297520661,0,0,0.035294118,0.209302326,0,0,0,0,0.037383178,0,0.073170732,0,0.043010753,0.041152263,0.068376068,0,0.083333333,0,0,0.09,0.0625,0.06,0.029239766,0.042553191,0,0,0,0,0,0,0.031578947,0,0,0,0,0,0,0.071240106,0,0.028409091,0,0.02688172,0,0.029239766,0,0,0.071817193,0,0.03,0,0.026239067,0,0,0,0.088235294,0,0,0,0,0,0,0.077669903,0.153846154,0,0,0.079207921,0,0,0.302521008,0,0.025641026,0,0,0.047732697,0,0.023148148,0,0.028409091,0,0,0,0,0,0.047619048,0.243243243,0,0.191489362,0,0,0,0.038461538,0.03030303,0,0,0,0,0,0,0,0.027932961,0,0,0,0,0.047619048
